O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-25,218,903942,9:00:00,11,20,130;240;290;330;380;470;590;710;770;1000
10-25,219,903155,17:00:00,6,22,110;193;352;456;560;607;662;966;1166;1281;1432;1572;1692;1822;1942;2001;2219
10-25,219,903156,15:00:00,7,20,153;238;383;486;622;760;804;842;967;1056;1196;1266;1336;1749
10-25,219,903156,9:00:00,10,20,122;265;400;441;480;591;666;830;890;960;1410
10-25,22,912200,11:00:00,21,29,121;211;302;422;662;782;882;1012;1062
10-25,22,912200,13:00:00,8,29,260;330;440;561;781;871;981;1051;1291;1451;1621;1741;1891;2002;2092;2162;2332;2622;2742;2842;2922;2982
10-25,22,912200,17:00:00,16,29,150;230;290;420;600;791;941;1032;1403;1484;1685;1845;1945;2036
10-25,22,912201,7:00:00,12,29,50;170;320;481;651;741;792;912;1322;1523;1673;1773;2163;2243;2383;2583;2683;2783
10-25,22,912202,9:00:00,13,29,131;281;451;621;701;771;931;1112;1342;1493;1583;1844;1944;2094;2264;2354;2464
10-25,22,912205,7:00:00,7,29,210;350;520;590;760;820;950;1080;1240;1400;1490;1550;1730;2140;2340;2510;2600;2990;3061;3191;3391;3471;3551
10-25,22,912205,9:00:00,15,29,80;270;420;570;690;810;930;1020;1090;1240;1480;1590;1670;1771;1821
10-25,22,912206,11:00:00,19,29,110;270;430;590;671;941;1041;1231;1441;1561;1671
10-25,22,912206,13:00:00,25,29,260;381;461;541;592
10-25,22,912207,11:00:00,2,25,110;240;350;770;921;1061;1332;1402;1522;1672;1902;2022;2152;2222;2452;2632;2813;2943;3133;3243;3343;3423;3553;3823
10-25,22,912207,17:00:00,7,26,220;360;510;610;871;941;1091;1251;1451;1661;1771;1831;2051;2292;2522;2712;2803;3263;3383;3583
10-25,22,912207,7:00:00,19,29,130;520;770;920;1020;1270;1390;1540;1680;1780;1880
10-25,22,912208,9:00:00,7,29,130;380;460;580;751;981;1061;1162;1233;1413;1593;1753;1853;2046;2156;2236;2296;2446;2687;2797;2877;2958;3008
10-25,22,912209,13:00:00,6,29,110;320;460;551;631;811;871;1021;1231;1421;1589;1669;1730;1881;2041;2281;2441;2541;2731;2821;2971;3111;3211;3291
10-25,22,912209,15:00:00,11,29,180;430;520;641;712;931;1092;1272;1392;1582;1702;1782;1862;2002;2242;2352;2442;2522;2572
10-25,22,912209,19:00:00,19,29,130;310;511;641;731;992;1072;1222;1373;1453;1543
10-25,22,912209,7:00:00,21,29,100;190;260;420;660;770;880;970;1020
10-25,22,912213,11:00:00,19,29,180;350;510;660;850;1170;1350;1530;1770;1880;2010
10-25,22,912213,17:00:00,12,29,250;340;490;560;750;900;1142;1242;1362;1492;1582;1682;1863;2283;2423;2553;2643;2703
10-25,22,912214,11:00:00,9,29,110;190;440;499;629;809;1039;1209;1289;1359;1509;1679;1850;2010;2110;2380;2460;2630;2800;2910;3010
10-25,22,912214,17:00:00,17,29,90;160;300;550;780;970;1110;1470;1580;1780;1970;2080;2170
10-25,22,912218,15:00:00,21,29,140;230;310;480;730;840;950;1070;1120
10-25,22,912218,9:00:00,5,29,100;210;410;580;680;770;920;990;1121;1271;1471;1632;1722;1783;1943;2123;2324;2465;2555;2806;2896;3066;3256;3366;3466
10-25,22,912219,19:00:00,13,29,180;361;607;767;847;897;1027;1207;1407;1537;1617;1987;2067;2247;2417;2517;2607
10-25,22,912219,21:00:00,17,29,70;250;360;470;580;690;800;910;1020;1130;1240;1350;1390
10-25,22,912221,13:00:00,3,29,110;220;330;440;550;790;870;990;1130;1360;1480;1620;1700;1900;2210;2400;2530;2710;2840;2970;3060;3230;3610;3740;3870;4000;4060
10-25,22,912221,7:00:00,24,29,250;340;470;641;711;791
10-25,22,912221,9:00:00,10,29,71;251;312;442;582;752;922;1011;1071;1221;1401;1561;1711;1801;2071;2151;2291;2491;2601;2721
10-25,22,912231,15:00:00,13,29,120;300;500;660;750;790;950;1150;1380;1550;1640;2001;2101;2291;2421;2511;2601
10-25,220,901071,19:00:00,10,22,94;186;233;303;358;497;666;740;780;882;963;1015;1074
10-25,220,901345,13:00:00,16,22,69;161;288;387;437;479;532
10-25,220,901346,13:00:00,10,22,99;192;293;350;458;570;654;750;859;960;1019;1069;1121
10-25,220,901346,15:00:00,13,22,58;150;261;347;445;561;656;710;758;812
10-25,220,901346,7:00:00,10,22,139;224;312;375;467;564;655;729;839;935;989;1039;1089
10-25,220,901351,11:00:00,15,22,115;204;282;408;513;567;618;668
10-25,220,901471,15:00:00,2,22,110;165;232;293;423;470;555;704;818;903;1000;1061;1169;1302;1410;1500;1639;1747;1798;1845;1911
10-25,220,901472,9:00:00,16,22,87;182;303;401;456;502;555
10-25,220,901474,13:00:00,12,22,55;110;174;292;452;520;563;663;742;793;855
10-25,220,907364,15:00:00,6,22,101;253;378;445;577;715;771;843;903;1022;1178;1254;1296;1399;1485;1534;1596
10-25,220,907364,19:00:00,5,22,76;234;288;388;540;689;780;858;920;1018;1144;1238;1321;1433;1548;1609;1663;1737
10-25,220,907364,7:00:00,10,22,140;275;333;410;473;614;824;898;943;1037;1082;1133;1199
10-25,220,907367,9:00:00,2,22,110;160;224;278;383;508;612;690;823;931;982;1044;1107;1228;1388;1461;1502;1631;1711;1760;1821
10-25,220,907368,13:00:00,18,22,41;134;203;254;318
10-25,220,907368,17:00:00,7,22,49;154;318;468;555;614;677;796;911;1000;1120;1248;1352;1402;1454;1507
10-25,220,907369,11:00:00,9,22,70;211;333;395;458;531;652;809;877;929;1035;1118;1163;1233
10-25,220,907369,13:00:00,8,22,120;182;339;449;504;566;640;783;921;990;1030;1122;1219;1278;1342
10-25,220,907369,19:00:00,9,22,125;266;353;428;485;566;689;755;817;947;1045;1099;1150;1207
10-25,220,907369,7:00:00,11,22,102;161;225;287;415;585;665;708;895;962;1008;1064
10-25,224,905023,13:00:00,13,22,100;170;260;310;420;470;540;710;820;860
10-25,226,905800,7:00:00,2,27,110;240;340;410;481;541;581;641;691;832;892;1043;1084;1164;1234;1403;1483;1573;1674;1774;1834;1894;1974;2054;2103;2264
10-25,226,905801,11:00:00,14,26,120;220;280;390;440;500;550;610;680;750;800;1010;1180
10-25,24,906912,17:00:00,6,10,60;240;320;521;661
10-25,24,906913,19:00:00,6,10,50;230;320;500;639
10-25,24,906915,17:00:00,2,10,110;360;480;610;680;861;961;1161;1282
10-25,27,906157,17:00:00,21,30,120;291;431;511;611;731;781;852;962;1032
10-25,27,906157,19:00:00,17,30,460;590;671;761;872;1032;1152;1222;1313;1423;1473;1543;1644;1723
10-25,27,906166,19:00:00,26,30,130;180;250;360;470
10-25,27,906178,9:00:00,23,30,140;220;319;440;490;570;689;818
10-25,27,906181,13:00:00,17,30,200;280;350;460;590;780;930;1000;1130;1261;1321;1391;1491;1602
10-25,27,906185,17:00:00,17,30,530;681;761;862;982;1123;1262;1362;1472;1612;1662;1742;1862;1972
10-25,28,904146,7:00:00,3,22,112;186;270;360;415;487;596;713;873;1093;1195;1275;1503;1693;1773;1839;1900;2180;2397;2522
10-25,28,904146,9:00:00,3,19,118;178;263;363;423;507;607;728;938;1365;1463;1553;1779;1859;1919;2009;2090
10-25,28,904286,15:00:00,5,22,110;179;289;399;649;855;925;1177;1320;1493;1602;1701;1822;1862;1922;1989;2048;2187
10-25,28,942303,19:00:00,15,22,111;201;302;352;422;498;562;695
10-25,3,932501,15:00:00,18,25,210;379;570;770;970;1040;1190;1290
10-25,3,932501,17:00:00,6,25,110;230;339;399;479;559;719;790;1038;1248;1398;1538;1738;1898;2108;2328;2568;2638;2788;2908
10-25,3,932502,9:00:00,8,25,91;161;231;321;491;571;800;1011;1191;1370;1581;1781;1931;2192;2412;2512;2681;2781
10-25,3,932503,19:00:00,12,24,230;470;584;674;824;924;965;1045;1205;1255;1335;1385;1785
10-25,3,932507,13:00:00,19,25,170;300;470;650;740;860;960
10-25,3,932508,15:00:00,20,25,110;220;330;440;550;660
10-25,3,932508,21:00:00,13,25,60;262;369;473;513;633;753;853;943;1093;1147;1268;1358
10-25,3,932508,9:00:00,11,24,110;220;330;440;550;660;770;880;990;1100;1210;1250;1360;1470
10-25,3,932509,11:00:00,10,25,80;179;339;409;649;889;1099;1239;1479;1639;1780;1949;2090;2169;2319;2429
10-25,3,932509,9:00:00,20,25,120;270;440;530;690;791
10-25,3,932511,13:00:00,6,25,110;230;310;370;450;530;641;741;961;1151;1351;1471;1631;1801;1931;2091;2241;2331;2471;2571
10-25,3,932511,15:00:00,6,25,330;441;521;590;650;720;880;950;1131;1341;1541;1662;1982;2142;2302;2472;2692;2782;2892;3041
10-25,3,932511,7:00:00,18,25,211;331;442;582;842;902;1012;1102
10-25,3,932511,9:00:00,13,25,90;300;500;700;771;941;1151;1281;1401;1571;1661;1811;1941
10-25,3,932512,15:00:00,7,12,170;310;639;829;939;1129
10-25,3,932512,19:00:00,4,24,151;331;581;751;901;1351;1551;1701;1911;2091;2191;2231;2371;2451;2501;2581;2721;2771;2852;2911;3218
10-25,3,932512,7:00:00,16,25,170;310;710;881;1021;1191;1441;1522;1662;1762
10-25,3,932513,19:00:00,15,25,190;370;459;649;769;939;1119;1279;1369;1519;1629
10-25,3,932515,19:00:00,20,25,140;350;520;620;770;881
10-25,3,932527,7:00:00,11,24,108;271;432;492;532;632;711;751;811;930;974;1046;1096;1468
10-25,3,932528,11:00:00,9,24,330;511;630;809;1001;1101;1141;1241;1322;1372;1572;1772;1832;1918;1978;2499
10-25,3,932529,11:00:00,16,25,190;310;680;820;980;1121;1378;1497;1641;1751
10-25,3,932534,15:00:00,16,24,172;252;303;404;554;604;673;732;1101
10-25,3,932534,17:00:00,19,24,110;261;321;401;461;731
10-25,3,932534,7:00:00,14,25,270;501;751;970;1440;1610;1760;1980;2260;2340;2460;2580
10-25,3,932535,11:00:00,11,24,140;331;515;615;675;832;913;963;1053;1203;1253;1333;1393;1897
10-25,3,932535,17:00:00,12,25,160;240;480;690;850;980;1180;1330;1570;1810;2040;2130;2270;2410
10-25,3,932535,21:00:00,6,25,110;183;253;314;364;424;534;585;764;864;998;1079;1239;1349;1459;1590;1760;1829;1939;2019
10-25,3,932535,9:00:00,18,24,40;110;240;290;370;420;791
10-25,3,932536,7:00:00,3,24,100;210;390;540;680;830;1150;1260;1370;1480;1590;1700;1810;1920;2030;2071;2112;2154;2264;2374;2484;2594
10-25,3,932536,9:00:00,20,25,143;264;494;585;767;877
10-25,3,932537,11:00:00,3,24,100;240;390;627;787;897;1227;1427;1547;1737;1927;2057;2127;2277;2357;2417;2496;2636;2686;2773;2833;3763
10-25,3,932540,17:00:00,19,25,160;380;531;762;822;1012;1102
10-25,30,904437,11:00:00,4,23,80;138;264;587;807;998;1130;1321;1471;1635;1796;1962;2082;2341;2611;2779;2959;3179;3489;3849
10-25,30,904438,13:00:00,19,23,140;320;402;682;871
10-25,30,904438,9:00:00,5,22,140;343;423;643;882;934;1106;1312;1402;1543;1657;1737;1867;1967;2069;2119;2169;2280
10-25,30,905292,9:00:00,14,23,171;246;367;558;624;811;1001;1190;1430;1644
10-25,30,905294,9:00:00,7,23,310;421;531;668;780;920;1109;1304;1395;1515;1756;1813;1955;2145;2325;2585;2820
10-25,30,905296,11:00:00,16,23,126;346;401;530;730;910;1140;1374
10-25,30,905296,13:00:00,6,23,111;380;554;634;764;895;1024;1187;1399;1489;1627;1833;1888;2047;2227;2376;2627;2847
10-25,30,905296,17:00:00,12,22,169;309;439;571;702;802;942;1082;1132;1182;1302
10-25,30,905296,7:00:00,2,22,110;322;602;792;1014;1074;1254;1464;1524;1707;1895;2056;2206;2296;2436;2526;2625;2730;2780;2830;2950
10-25,30,905297,7:00:00,9,23,130;268;398;527;707;905;995;1136;1366;1424;1570;1760;1940;2200;2452
10-25,30,942288,17:00:00,17,23,231;287;457;657;847;1128;1382
10-25,30,942288,19:00:00,12,23,131;312;511;661;805;1044;1104;1264;1464;1644;1894;2125
10-25,30,942288,21:00:00,18,22,110;245;296;346;456
10-25,30,942288,7:00:00,14,23,200;290;403;623;685;842;1042;1232;1492;1724
10-25,30,942289,11:00:00,13,23,171;363;453;578;808;864;1044;1232;1395;1635;1855
10-25,30,942291,9:00:00,10,22,50;220;410;500;640;768;858;978;1098;1235;1295;1345;1476
10-25,30,942294,15:00:00,14,23,212;470;598;817;877;1056;1256;1446;1696;1896
10-25,30,942295,13:00:00,11,23,150;267;418;610;705;825;1040;1099;1235;1415;1575;1786;2016
10-25,30,942295,19:00:00,9,22,181;261;487;657;747;877;1033;1147;1257;1397;1531;1601;1671;1831
10-25,30,942295,7:00:00,8,22,180;403;443;614;828;918;1078;1209;1290;1375;1466;1577;1637;1687;1817
10-25,30,942298,15:00:00,10,21,95;247;377;487;674;825;980;1180;1238;1364;1554;1755
10-25,30,942298,7:00:00,9,22,210;259;432;651;741;881;1013;1164;1244;1344;1464;1514;1565;1698
10-25,30,942300,13:00:00,18,22,110;246;297;347;477
10-25,30,942300,19:00:00,15,23,111;240;460;516;697;887;1057;1247;1477
10-25,30,942300,9:00:00,19,23,198;398;571;771;985
10-25,30,942304,15:00:00,18,22,150;308;367;417;544
10-25,30,942304,7:00:00,7,23,277;452;543;672;792;903;1081;1292;1381;1491;1711;1772;1954;2134;2294;2550;2778
10-25,30,942306,11:00:00,18,23,60;183;383;563;802;1012
10-25,30,942306,19:00:00,9,23,90;220;380;511;681;883;1013;1155;1365;1426;1597;1797;1977;2227;2450
10-25,30,942310,11:00:00,12,22,180;271;402;524;615;745;885;1024;1074;1124;1255
10-25,30,942310,21:00:00,12,23,100;251;425;515;645;866;923;1050;1206;1357;1527;1697
10-25,30,942311,11:00:00,14,22,150;273;359;459;599;749;799;859;979
10-25,30,942312,15:00:00,6,22,198;264;404;594;674;863;1030;1111;1242;1357;1443;1521;1641;1786;1836;1885;2015
10-25,30,942312,21:00:00,18,23,56;201;381;471;651;857
10-25,30,942312,7:00:00,17,23,211;272;423;653;833;1103;1351
10-25,30,942313,19:00:00,10,22,90;270;471;561;701;844;944;1044;1174;1315;1375;1426;1542
10-25,304,904218,17:00:00,12,16,93;184;235;310;402
10-25,304,904221,11:00:00,9,16,175;304;362;472;568;604;677;774
10-25,304,922511,17:00:00,3,16,54;176;246;319;414;532;649;812;864;955;1053;1097;1166;1260
10-25,304,922511,19:00:00,9,16,151;216;336;427;521;600;721;791
10-25,304,922511,9:00:00,12,16,83;204;277;382;443
10-25,304,922512,13:00:00,10,16,125;201;294;383;423;496;597
10-25,304,922512,15:00:00,11,16,112;181;325;389;484;554
10-25,304,922512,19:00:00,2,16,110;196;274;337;446;548;601;731;792;914;992;1163;1229;1340;1410
10-25,304,922512,21:00:00,11,16,65;125;186;239;299;347
10-25,304,922516,11:00:00,12,16,90;251;325;435;495
10-25,304,922516,17:00:00,10,16,70;205;292;483;557;682;752
10-25,307,905055,7:00:00,2,9,110;180;290;360;420;480;610;727
10-25,308,901349,11:00:00,10,20,100;181;231;431;491;621;781;911;1061;1171;1241
10-25,308,901349,15:00:00,10,20,130;220;280;491;551;712;882;1013;1154;1254;1314
10-25,308,901352,13:00:00,13,20,410;500;600;660;740;830;880;950
10-25,308,901354,17:00:00,11,20,80;130;340;400;560;671;841;992;1092;1132
10-25,308,931235,13:00:00,3,20,81;141;231;391;501;591;662;712;762;952;1353;1443;1553;1613;1693;1793;1833;1883
10-25,308,931235,17:00:00,3,20,110;170;280;480;600;750;860;910;961;1162;1572;1662;1772;1872;1962;2072;2111;2171
10-25,31,901805,17:00:00,17,21,220;390;450;640;800
10-25,31,901815,15:00:00,7,21,120;340;410;523;614;674;855;995;1196;1286;1526;1676;1727;1877;2077
10-25,31,901815,17:00:00,13,21,70;230;330;519;649;729;819;950;1110
10-25,31,901821,11:00:00,12,21,90;150;280;370;530;660;710;760;860;1000
10-25,310,902083,15:00:00,14,19,83;194;248;308;398;488
10-25,310,902087,17:00:00,2,12,110;210;410;470;530;656;768;913;1024;1075;1135
10-25,312,907192,9:00:00,7,19,116;164;241;303;383;463;505;589;662;743;801;1243;1389
10-25,312,907193,13:00:00,2,22,110;450;510;581;661;736;790;837;933;997;1067;1140;1229;1329;1374;1438;1493;1596;1669;1770;1910
10-25,312,907193,9:00:00,7,21,72;143;186;263;323;398;475;558;659;711;778;834;912;975;1083
10-25,312,907196,17:00:00,13,22,65;131;240;279;342;391;458;514;615;723
10-25,312,907196,9:00:00,18,22,60;136;199;279;384
10-25,312,907200,11:00:00,11,24,65;109;178;231;284;348;423;530;578;654;707;790;852;936
10-25,312,907200,19:00:00,16,24,65;137;239;280;320;372;444;498;592
10-25,315,902115,11:00:00,2,11,110;164;238;338;413;487;555;694;854;959
10-25,315,902115,19:00:00,3,11,90;170;250;319;360;433;591;711;841
10-25,315,902115,21:00:00,4,11,80;180;235;274;350;464;583;692
10-25,315,902115,7:00:00,2,11,110;180;270;360;428;478;571;696;790;913
10-25,319,905371,9:00:00,5,10,59;169;219;269;309;359
10-25,32,902208,15:00:00,14,20,150;330;518;677;827;927;1006
10-25,32,902211,17:00:00,9,20,190;260;360;549;619;779;1001;1275;1436;1576;1657;1717
10-25,32,941330,13:00:00,16,20,190;310;440;510;560
10-25,32,941333,9:00:00,9,20,130;270;420;540;617;698;891;931;1140;1271;1451;1632
10-25,32,941335,11:00:00,10,20,70;160;310;410;552;797;983;1114;1194;1263;1313
10-25,32,941335,21:00:00,16,20,190;340;480;560;630
10-25,32,941335,9:00:00,10,20,70;170;411;511;681;892;1142;1282;1372;1482;1542
10-25,321,904637,13:00:00,2,10,110;170;233;304;424;474;634;764;829
10-25,321,904637,19:00:00,2,10,110;180;241;311;436;476;656;776;828
10-25,321,904640,7:00:00,2,10,110;179;239;309;419;469;702;821;876
10-25,323,901023,15:00:00,4,8,49;117;197;267;336
10-25,323,901024,7:00:00,4,8,70;170;235;295;345
10-25,324,901989,15:00:00,12,19,164;242;291;360;417;495;556;657
10-25,324,901993,7:00:00,12,19,39;122;289;359;509;559;689;799
10-25,326,905704,11:00:00,8,15,80;180;271;341;401;550;610;740
10-25,326,905706,9:00:00,7,15,110;190;277;358;428;489;649;710;840
10-25,327,905190,7:00:00,3,13,89;238;378;518;601;812;888;999;1275;1365;1470
10-25,327,905193,17:00:00,8,13,325;385;533;687;747;817
10-25,327,905194,13:00:00,4,13,137;257;365;447;727;798;911;1079;1160;1270
10-25,327,905196,13:00:00,2,13,110;214;305;539;638;723;1047;1107;1228;1366;1426;1497
10-25,327,905196,7:00:00,9,13,66;194;427;530;660
10-25,327,905197,21:00:00,2,13,110;220;310;540;635;719;1069;1129;1270;1400;1460;1520
10-25,330,902107,15:00:00,7,13,80;260;310;379;459;539;648
10-25,336,905711,13:00:00,8,13,50;104;174;252;342;426
10-25,336,905711,17:00:00,3,13,141;262;432;475;575;636;691;767;857;966;1065
10-25,336,905711,19:00:00,6,13,41;131;191;254;331;421;531;627
10-25,337,904054,11:00:00,12,21,81;201;291;372;532;612;672;763;872;957
10-25,337,904054,21:00:00,6,21,104;154;234;294;354;394;514;614;684;744;844;924;974;1054;1144;1236
10-25,337,904054,7:00:00,5,21,170;280;330;430;500;580;620;720;860;940;1030;1170;1250;1300;1410;1520;1615
10-25,339,901014,19:00:00,2,13,110;146;201;306;384;475;525;615;705;765;845;925
10-25,339,901014,9:00:00,7,13,80;142;230;335;405;515;625
10-25,339,901015,17:00:00,9,13,92;165;312;377;417
10-25,339,901895,19:00:00,9,13,90;190;260;350;440
10-25,339,901896,17:00:00,5,13,60;140;252;302;402;480;640;710;750
10-25,34,906395,17:00:00,21,25,151;221;290;399;479
10-25,34,906397,17:00:00,2,11,110;350;480;540;690;790;860;940;1091;1141
10-25,34,906398,11:00:00,11,25,80;270;330;450;630;848;909;1030;1110;1160;1240;1380;1490;1559;1689
10-25,34,906398,17:00:00,9,25,150;271;361;502;552;692;842;1022;1072;1192;1282;1342;1423;1573;1663;1733;1863
10-25,34,906398,21:00:00,10,25,80;150;330;380;501;641;812;852;962;1022;1073;1143;1273;1353;1403;1503
10-25,34,906399,11:00:00,8,25,110;250;370;450;650;720;850;1020;1220;1281;1401;1501;1561;1660;1809;1920;1980;2091
10-25,34,906399,13:00:00,14,25,130;280;420;470;569;639;689;769;909;999;1050;1160
10-25,34,906399,7:00:00,7,25,81;191;332;472;553;732;782;922;1072;1233;1283;1383;1463;1513;1604;1844;1934;1984;2094
10-25,34,906400,17:00:00,2,25,110;370;460;530;680;760;831;901;1051;1101;1261;1451;1591;1772;1892;1982;2072;2232;2391;2531;2601;2662;2762;2842
10-25,34,906402,11:00:00,9,25,70;210;250;399;570;690;840;949;1029;1099;1229;1329;1459;1519;1589;1679;1759
10-25,34,906402,13:00:00,10,25,140;179;300;470;580;709;820;890;961;1091;1181;1321;1381;1441;1541;1621
10-25,34,906402,17:00:00,13,25,150;260;399;509;590;670;800;940;1080;1141;1201;1291;1381
10-25,34,906403,15:00:00,20,25,100;240;311;381;481;571
10-25,34,906403,19:00:00,20,25,110;260;340;410;529;609
10-25,34,906404,13:00:00,21,25,150;220;290;390;470
10-25,34,906404,17:00:00,13,25,60;190;360;500;540;650;720;780;861;981;1061;1122;1242
10-25,34,906404,7:00:00,20,25,80;179;239;299;379;439
10-25,34,906405,7:00:00,18,25,130;220;279;429;769;839;909;1010
10-25,34,912361,11:00:00,13,25,180;311;471;601;711;821;961;1081;1261;1341;1431;1561;1641
10-25,34,912361,13:00:00,15,25,200;320;410;490;630;730;870;940;1010;1120;1200
10-25,34,912361,15:00:00,13,25,180;310;440;560;650;730;890;1001;1171;1251;1321;1421;1521
10-25,34,912361,21:00:00,17,25,40;170;260;311;382;482;522;572;702
10-25,34,912361,9:00:00,14,25,140;270;410;530;620;750;870;1020;1090;1180;1280;1369
10-25,34,912362,11:00:00,19,25,170;270;440;570;650;740;820
10-25,34,912362,17:00:00,6,25,160;260;320;400;570;620;799;970;1109;1299;1419;1519;1609;1789;1909;2049;2199;2269;2389;2492
10-25,34,912362,9:00:00,19,25,170;289;429;500;570;670;750
10-25,34,912363,7:00:00,4,25,120;180;300;390;450;520;630;720;847;977;1087;1217;1317;1388;1458;1608;1698;1848;1908;1968;2048;2119
10-25,34,912363,9:00:00,3,25,210;310;360;510;600;650;711;901;942;1132;1292;1422;1562;1693;1773;1852;1993;2102;2242;2322;2392;2482;2543
10-25,34,912368,17:00:00,13,25,210;360;580;710;800;890;1070;1200;1320;1400;1460;1580;1650
10-25,34,912368,19:00:00,15,25,160;280;360;440;600;700;880;950;1030;1150;1260
10-25,34,912368,7:00:00,13,25,50;160;310;470;520;600;670;730;810;981;1061;1112;1202
10-25,34,912368,9:00:00,14,25,140;290;470;520;650;740;800;890;1050;1170;1240;1360
10-25,340,903990,21:00:00,7,11,120;237;348;428;648
10-25,340,904001,11:00:00,7,11,215;392;523;603;893
10-25,340,904001,15:00:00,2,11,110;261;411;501;691;861;961;1071;1176;1236
10-25,340,904002,9:00:00,4,11,160;271;381;521;673;803;893;1157
10-25,341,902007,7:00:00,4,11,160;230;460;550;670;783;852;1067
10-25,342,904065,17:00:00,17,22,200;391;471;521;712;813
10-25,342,904065,7:00:00,16,22,105;275;485;565;615;807;907
10-25,342,904066,7:00:00,18,22,65;145;206;292;344
10-25,343,901719,17:00:00,8,14,120;200;541;771;851;981;1151
10-25,343,901719,9:00:00,7,13,260;490;560;669;739;819;879
10-25,343,901720,13:00:00,7,14,70;150;240;530;754;835;965;1175
10-25,343,901724,13:00:00,8,13,160;280;380;450;550;660
10-25,343,901725,17:00:00,8,13,210;270;360;420;510;570
10-25,343,901725,7:00:00,5,13,170;430;720;880;940;1030;1091;1160;1230
10-25,343,904505,7:00:00,3,14,100;190;300;430;510;690;790;1220;1480;1600;1720;1841
10-25,343,904506,9:00:00,3,13,80;230;370;600;862;1032;1092;1182;1242;1301;1351
10-25,347,903696,9:00:00,2,10,110;170;250;500;580;660;730;780;890
10-25,349,902109,7:00:00,7,12,110;161;211;331;411;691
